Name,Time,Cumulative PnL
S17,2019-Oct-28 18:40:10.579000,992.974703
S17,2019-Oct-28 18:41:22.453000,648.896137
S17,2019-Oct-28 18:42:37.887000,646.487819
S17,2019-Oct-28 18:43:52.858000,468.445871
S17,2019-Oct-28 18:45:05.185000,699.808252
S17,2019-Oct-28 18:46:15.981000,583.415020
S17,2019-Oct-28 18:47:23.125000,352.526724
S17,2019-Oct-28 18:48:29.575000,587.506724
S17,2019-Oct-28 18:49:41.499000,232.275710
S17,2019-Oct-28 18:50:54.159000,232.655710
S17,2019-Oct-28 18:52:14.309000,54.290710
S17,2019-Oct-28 18:53:28.185000,53.931847
S17,2019-Oct-28 18:54:31.590000,966.526805
S17,2019-Oct-28 18:55:37.586000,1216.106805
S17,2019-Oct-28 18:56:42.475000,1857.326805
S17,2019-Oct-28 18:57:45.503000,1259.390533
S17,2019-Oct-28 18:58:50.729000,550.460467
S17,2019-Oct-28 18:59:55.978000,789.473142
S17,2019-Oct-28 19:01:06.949000,1372.288825
S17,2019-Oct-28 19:02:29.156000,756.067494
S17,2019-Oct-28 19:03:34.987000,475.690030
S17,2019-Oct-28 19:04:54.126000,694.229376
S17,2019-Oct-28 19:05:57.453000,767.821976
S17,2019-Oct-28 19:07:09.766000,1503.766343
S17,2019-Oct-28 19:08:13.387000,252.742477
S17,2019-Oct-28 19:09:24.720000,-38.891248
S17,2019-Oct-28 19:10:28.799000,-701.532685
S17,2019-Oct-28 19:11:39.379000,-554.962651
S17,2019-Oct-28 19:12:45.861000,277.897111
S17,2019-Oct-28 19:13:52.325000,-1631.852208
S17,2019-Oct-28 19:14:53.604000,-1472.001924
S17,2019-Oct-28 19:15:59.670000,-2512.069324
S17,2019-Oct-28 19:17:21.117000,-2352.554119
S17,2019-Oct-28 19:18:39.258000,-2116.793895
S17,2019-Oct-28 19:19:44.236000,-3600.902010
S17,2019-Oct-28 19:20:45.665000,-3598.827278
S17,2019-Oct-28 19:21:50.165000,-2318.154834
S17,2019-Oct-28 19:23:03.337000,-2270.613118
S17,2019-Oct-28 19:24:09.567000,-2086.814375
S17,2019-Oct-28 19:25:26.369000,-2362.611829
S17,2019-Oct-28 19:26:39.348000,-705.556315
S17,2019-Oct-28 19:27:53.875000,-1442.311293
S17,2019-Oct-28 19:29:01.618000,-1996.209525
S17,2019-Oct-28 19:30:14.861000,-2459.355595
S17,2019-Oct-28 19:31:22.628000,-1657.648154
S17,2019-Oct-28 19:32:42.362000,-2469.897582
S17,2019-Oct-28 19:33:51.273000,-2774.478266
S17,2019-Oct-28 19:34:56.924000,-1556.189523
S17,2019-Oct-28 19:36:04.489000,-2571.469123
S17,2019-Oct-28 19:37:16.448000,-4091.670674
S17,2019-Oct-28 19:38:23.100000,-3522.077027
S17,2019-Oct-28 19:39:31.642000,-3136.225921
S17,2019-Oct-28 19:40:34.665000,-2751.551444
S17,2019-Oct-28 19:41:48.917000,-2166.367644
S17,2019-Oct-28 19:42:49.693000,-1956.457644
S17,2019-Oct-28 19:44:06.180000,-2691.937517
S17,2019-Oct-28 19:45:15.437000,-3539.358911
S17,2019-Oct-28 19:46:20.380000,-3647.867926
S17,2019-Oct-28 19:47:41.705000,-3320.719613
S17,2019-Oct-28 19:48:54.401000,-3451.871405
S17,2019-Oct-28 19:50:02.806000,-2921.535817
S17,2019-Oct-28 19:51:11.342000,-3236.947242
S17,2019-Oct-28 19:52:17.740000,-3450.645379
S17,2019-Oct-28 19:53:22.931000,-3457.326809
S17,2019-Oct-28 19:54:27.615000,-3558.128775
S17,2019-Oct-28 19:55:30.313000,-3452.760288
S17,2019-Oct-28 19:56:31.300000,-2680.385206
S17,2019-Oct-28 19:57:39.327000,-3254.944798
S17,2019-Oct-28 19:58:42.209000,-2784.629120
S17,2019-Oct-28 19:59:42.567000,-1366.788940
S17,2019-Oct-28 20:02:00.550000,-1355.636705
S17,2019-Oct-28 20:03:32.183000,-1355.636705
S17,2019-Oct-28 20:04:46.344000,-1355.636705
S17,2019-Oct-28 20:06:33.604000,-1355.636705
S17,2019-Oct-28 20:07:45.727000,-1355.636705
S17,2019-Oct-28 20:12:56.454000,-1355.636705
S17,2019-Oct-28 20:16:58.487000,-1355.636705
S17,2019-Oct-28 20:18:06.537000,-1355.636705
S17,2019-Oct-28 20:36:08.925000,-1355.636705
S17,2019-Oct-28 20:49:45.902000,-1355.636705
S17,2019-Oct-29 04:00:00,-1355.636705
S17,2019-Oct-29 13:02:11.306000,-1355.636705
S17,2019-Oct-29 13:30:00.333000,-1355.636705
S17,2019-Oct-29 13:31:08.277000,1901.490552
S17,2019-Oct-29 13:32:09.372000,-2030.120868
S17,2019-Oct-29 13:33:11.588000,-1728.255644
S17,2019-Oct-29 13:34:23.610000,-950.224497
S17,2019-Oct-29 13:35:31.269000,-5950.447695
S17,2019-Oct-29 13:36:36.583000,-4667.857666
S17,2019-Oct-29 13:37:38.793000,-3090.903294
S17,2019-Oct-29 13:38:42.647000,208.895506
S17,2019-Oct-29 13:39:47.156000,1125.147413
S17,2019-Oct-29 13:40:53.167000,-605.823847
S17,2019-Oct-29 13:42:03.881000,-4312.438973
S17,2019-Oct-29 13:43:17.159000,-2772.234269
S17,2019-Oct-29 13:44:35.408000,-1871.400071
S17,2019-Oct-29 13:45:43.264000,-2169.881319
S17,2019-Oct-29 13:46:56.813000,-3755.246484
S17,2019-Oct-29 13:48:11.248000,-4745.930484
S17,2019-Oct-29 13:49:20.695000,-5039.724960
S17,2019-Oct-29 13:50:23.772000,-2020.045882
S17,2019-Oct-29 13:51:33.949000,-2015.436825
S17,2019-Oct-29 13:52:41.406000,-1501.362617
S17,2019-Oct-29 13:53:46.180000,221.540257
S17,2019-Oct-29 13:54:47.957000,419.471513
S17,2019-Oct-29 13:55:52.739000,620.891449
S17,2019-Oct-29 13:56:58.572000,217.994249
S17,2019-Oct-29 13:57:59.229000,-186.033302
S17,2019-Oct-29 13:59:09.640000,-3319.074533
S17,2019-Oct-29 14:00:24.555000,-3434.907415
S17,2019-Oct-29 14:01:28.943000,-6552.332297
S17,2019-Oct-29 14:02:40.214000,-6330.192229
S17,2019-Oct-29 14:03:43.467000,-6855.416170
S17,2019-Oct-29 14:04:59.531000,-8220.648131
S17,2019-Oct-29 14:06:05.939000,-8205.857936
S17,2019-Oct-29 14:07:14.642000,-10652.375938
S17,2019-Oct-29 14:08:28.857000,-10245.834775
S17,2019-Oct-29 14:09:32.496000,-11230.019794
S17,2019-Oct-29 14:10:41.339000,-7690.189544
S17,2019-Oct-29 14:11:46.446000,-7988.484544
S17,2019-Oct-29 14:12:56.241000,-8478.321453
S17,2019-Oct-29 14:14:10.782000,-9665.514698
S17,2019-Oct-29 14:15:23.417000,-6372.891560
S17,2019-Oct-29 14:16:38.790000,-7811.426525
S17,2019-Oct-29 14:17:41.158000,-9020.969289
S17,2019-Oct-29 14:18:50.273000,-9744.366330
S17,2019-Oct-29 14:19:57.530000,-10056.969442
S17,2019-Oct-29 14:21:11.535000,-9242.147442
S17,2019-Oct-29 14:22:21.775000,-9242.793154
S17,2019-Oct-29 14:23:35.819000,-9149.117145
S17,2019-Oct-29 14:24:36.641000,-9879.391726
S17,2019-Oct-29 14:25:44.657000,-10922.750985
S17,2019-Oct-29 14:27:08.510000,-11135.412861
S17,2019-Oct-29 14:28:17.150000,-9671.084061
S17,2019-Oct-29 14:29:34.151000,-8413.491755
S17,2019-Oct-29 14:30:36.391000,-9887.906217
S17,2019-Oct-29 14:31:50.188000,-11364.565835
S17,2019-Oct-29 14:32:52.186000,-10408.812035
S17,2019-Oct-29 14:33:58.816000,-8787.371387
S17,2019-Oct-29 14:35:04.128000,-8245.656811
S17,2019-Oct-29 14:36:07.749000,-5314.218837
S17,2019-Oct-29 14:37:16.594000,-7266.787298
S17,2019-Oct-29 14:38:25.418000,-10406.219742
S17,2019-Oct-29 14:39:33.226000,-11061.660061
S17,2019-Oct-29 14:40:39.782000,-8785.712128
S17,2019-Oct-29 14:41:46.947000,-9006.001490
S17,2019-Oct-29 14:42:56.626000,-8897.856490
S17,2019-Oct-29 14:44:04.961000,-8357.125090
S17,2019-Oct-29 14:45:11.780000,-11053.078815
