Name,Time,Cumulative PnL
T3MSFT,2019-Oct-02 19:51:03.946000,-295.800399
T3MSFT,2019-Oct-02 19:52:08.280000,-283.800399
T3MSFT,2019-Oct-02 19:53:17.230000,-287.800399
T3MSFT,2019-Oct-02 19:54:24.267000,-273.920399
T3MSFT,2019-Oct-02 19:55:25.769000,-281.450594
T3MSFT,2019-Oct-02 19:56:29.485000,-281.450594
T3MSFT,2019-Oct-02 19:57:31.384000,-281.450594
T3MSFT,2019-Oct-02 19:58:32.956000,-281.450594
T3MSFT,2019-Oct-02 19:59:34.337000,-281.450594
T3MSFT,2019-Oct-02 20:00:53.532000,-269.221058
T3MSFT,2019-Oct-02 20:02:22.641000,-269.221058
T3MSFT,2019-Oct-02 20:03:27.827000,-269.221058
T3MSFT,2019-Oct-02 20:04:40.463000,-269.221058
T3MSFT,2019-Oct-02 20:07:05.302000,-269.221058
T3MSFT,2019-Oct-02 20:11:48.222000,-269.221058
T3MSFT,2019-Oct-02 20:13:09.525000,-269.221058
T3MSFT,2019-Oct-02 20:31:43.169000,-269.221058
T3MSFT,2019-Oct-02 20:41:32.135000,-269.221058
T3MSFT,2019-Oct-02 20:43:00.845000,-269.221058
T3MSFT,2019-Oct-03 04:00:00,-269.221058
T3MSFT,2019-Oct-03 12:29:34.276000,-269.221058
T3MSFT,2019-Oct-03 12:30:57.573000,-269.221058
T3MSFT,2019-Oct-03 12:31:58.243000,-269.221058
T3MSFT,2019-Oct-03 12:38:18.493000,-269.221058
T3MSFT,2019-Oct-03 12:43:47.630000,-269.221058
T3MSFT,2019-Oct-03 12:45:52.631000,-269.221058
T3MSFT,2019-Oct-03 12:50:03.556000,-269.221058
T3MSFT,2019-Oct-03 12:55:43.726000,-269.221058
T3MSFT,2019-Oct-03 13:04:15.474000,-269.221058
T3MSFT,2019-Oct-03 13:06:15.905000,-269.221058
T3MSFT,2019-Oct-03 13:13:45.483000,-269.221058
T3MSFT,2019-Oct-03 13:23:28.235000,-269.221058
T3MSFT,2019-Oct-03 13:30:00.368000,-269.221058
T3MSFT,2019-Oct-03 13:31:11.810000,-269.221058
T3MSFT,2019-Oct-03 13:32:21.175000,-263.621934
T3MSFT,2019-Oct-03 13:33:31.251000,-257.621934
T3MSFT,2019-Oct-03 13:34:33.723000,-260.295061
T3MSFT,2019-Oct-03 13:35:38.902000,-258.566287
T3MSFT,2019-Oct-03 13:36:40.729000,-265.566287
T3MSFT,2019-Oct-03 13:37:50.394000,-278.451810
T3MSFT,2019-Oct-03 13:38:52.510000,-298.602386
T3MSFT,2019-Oct-03 13:39:54.481000,-295.919186
T3MSFT,2019-Oct-03 13:41:00.789000,-305.052313
T3MSFT,2019-Oct-03 13:42:04.585000,-282.822688
T3MSFT,2019-Oct-03 13:43:15.932000,-277.942688
T3MSFT,2019-Oct-03 13:44:24.989000,-280.707785
T3MSFT,2019-Oct-03 13:45:39.362000,-283.713107
T3MSFT,2019-Oct-03 13:46:45.906000,-296.249721
T3MSFT,2019-Oct-03 13:47:52.807000,-299.256663
T3MSFT,2019-Oct-03 13:49:03.946000,-299.256663
T3MSFT,2019-Oct-03 13:50:11.470000,-304.142366
T3MSFT,2019-Oct-03 13:51:15.556000,-304.142366
T3MSFT,2019-Oct-03 13:52:28.571000,-303.262366
T3MSFT,2019-Oct-03 13:53:34.658000,-309.027911
T3MSFT,2019-Oct-03 13:54:39.364000,-311.913614
T3MSFT,2019-Oct-03 13:55:46.616000,-318.255265
T3MSFT,2019-Oct-03 13:57:00.779000,-305.255265
T3MSFT,2019-Oct-03 13:58:11.839000,-291.255265
T3MSFT,2019-Oct-03 13:59:28.591000,-298.021191
T3MSFT,2019-Oct-03 14:00:30.121000,-433.657419
T3MSFT,2019-Oct-03 14:01:30.653000,-456.283548
T3MSFT,2019-Oct-03 14:02:32.129000,-491.883426
T3MSFT,2019-Oct-03 14:03:41.491000,-542.284306
T3MSFT,2019-Oct-03 14:04:45.165000,-534.784409
T3MSFT,2019-Oct-03 14:05:50.796000,-537.164444
T3MSFT,2019-Oct-03 14:06:57.400000,-544.803215
T3MSFT,2019-Oct-03 14:08:02.606000,-586.860748
T3MSFT,2019-Oct-03 14:09:05.118000,-612.724898
T3MSFT,2019-Oct-03 14:10:07.494000,-595.603746
T3MSFT,2019-Oct-03 14:11:12.615000,-588.361039
T3MSFT,2019-Oct-03 14:12:19.125000,-580.987394
T3MSFT,2019-Oct-03 14:13:22.267000,-585.746175
T3MSFT,2019-Oct-03 14:14:27.810000,-575.424747
T3MSFT,2019-Oct-03 14:15:34.451000,-573.181998
T3MSFT,2019-Oct-03 14:16:37.806000,-590.301998
T3MSFT,2019-Oct-03 14:17:41.636000,-590.940725
T3MSFT,2019-Oct-03 14:18:44.273000,-601.800725
T3MSFT,2019-Oct-03 14:19:45.898000,-471.300725
T3MSFT,2019-Oct-03 14:20:51.781000,-468.343624
T3MSFT,2019-Oct-03 14:21:56.606000,-442.343624
T3MSFT,2019-Oct-03 14:22:58.466000,-464.798055
T3MSFT,2019-Oct-03 14:24:13.267000,-443.038055
T3MSFT,2019-Oct-03 14:25:24.114000,-438.561172
T3MSFT,2019-Oct-03 14:26:30.729000,-393.325453
T3MSFT,2019-Oct-03 14:27:38.182000,-408.508068
T3MSFT,2019-Oct-03 14:28:40.111000,-521.243153
